Date,"EUR/USD(Open, Ask)","EUR/USD(High, Ask)","EUR/USD(Low, Ask)","EUR/USD(Close, Ask)","EUR/USD(Open, Bid)*","EUR/USD(High, Bid)*","EUR/USD(Low, Bid)*","EUR/USD(Close, Bid)*","MVA(EUR/USD.Open,7)","HISTORICAL SSI(EUR/USD, SSI).SSI"
14/04/2016 00:00:00,1.12763,1.12851,1.12637,1.12667,1.12717,1.12837,1.12624,1.12652,1.1334,-1.4800
13/04/2016 20:00:00,1.12878,1.12926,1.12691,1.12763,1.12865,1.12917,1.12676,1.12717,1.1349,-1.4187
13/04/2016 16:00:00,1.13136,1.13251,1.12731,1.12878,1.13122,1.13239,1.12717,1.12865,1.1362,-1.4433
13/04/2016 12:00:00,1.13384,1.13404,1.12959,1.13136,1.13370,1.13388,1.12944,1.13122,1.1379,-1.4946
13/04/2016 08:00:00,1.13682,1.13683,1.13373,1.13384,1.13667,1.13668,1.13355,1.13370,1.1390,-1.7327
13/04/2016 04:00:00,1.13814,1.13826,1.13666,1.13682,1.13799,1.13812,1.13653,1.13667,1.1396,-1.8940
13/04/2016 00:00:00,1.13881,1.13933,1.13763,1.13814,1.13828,1.13906,1.13748,1.13799,1.1399,-2.0604
12/04/2016 20:00:00,1.13764,1.13991,1.13733,1.13881,1.13751,1.13977,1.13721,1.13828,1.1403,-2.0779
12/04/2016 16:00:00,1.13833,1.14014,1.13463,1.13764,1.13820,1.14001,1.13448,1.13751,1.1408,-1.9982
12/04/2016 12:00:00,1.14341,1.14355,1.13805,1.13833,1.14327,1.14344,1.13791,1.13820,1.1410,-2.0052
12/04/2016 08:00:00,1.14094,1.14657,1.14073,1.14341,1.14080,1.14641,1.14059,1.14327,1.1407,-2.4140
12/04/2016 04:00:00,1.14111,1.14177,1.14016,1.14094,1.14097,1.14162,1.14003,1.14080,1.1405,-2.1605
12/04/2016 00:00:00,1.14115,1.14146,1.14012,1.14111,1.14028,1.14132,1.13998,1.14097,1.1405,-2.2143
11/04/2016 20:00:00,1.14145,1.14191,1.13964,1.14115,1.14131,1.14178,1.13950,1.14028,1.1404,-2.2461
11/04/2016 16:00:00,1.14123,1.14483,1.13947,1.14145,1.14109,1.14469,1.13935,1.14131,1.1403,-2.2985
11/04/2016 12:00:00,1.13937,1.14229,1.13784,1.14123,1.13921,1.14213,1.13769,1.14109,1.1396,-2.2656
11/04/2016 08:00:00,1.14112,1.14289,1.13731,1.13937,1.14096,1.14274,1.13716,1.13921,1.1395,-2.1652
11/04/2016 04:00:00,1.13966,1.14270,1.13966,1.14112,1.13951,1.14252,1.13951,1.14096,1.1389,-2.3813
11/04/2016 00:00:00,1.14192,1.14195,1.13961,1.13966,1.14143,1.14143,1.13945,1.13951,1.1385,-2.3009
10/04/2016 20:00:00,1.14059,1.14235,1.14059,1.14192,1.13924,1.14196,1.13924,1.14143,1.1379,-2.4646
08/04/2016 20:00:00,1.14079,1.14095,1.13939,1.14059,1.14064,1.14080,1.13889,1.13924,1.1377,-2.4646
08/04/2016 16:00:00,1.13640,1.14202,1.13629,1.14079,1.13629,1.14186,1.13618,1.14064,1.1373,-2.4924
08/04/2016 12:00:00,1.13875,1.13940,1.13526,1.13640,1.13860,1.13924,1.13510,1.13629,1.1376,-2.1401
08/04/2016 08:00:00,1.13653,1.13950,1.13498,1.13875,1.13638,1.13933,1.13484,1.13860,1.1379,-2.2636
08/04/2016 04:00:00,1.13689,1.13747,1.13600,1.13653,1.13675,1.13733,1.13586,1.13638,1.1385,-2.1338
08/04/2016 00:00:00,1.13801,1.13802,1.13615,1.13689,1.13757,1.13780,1.13599,1.13675,1.1390,-2.1474
07/04/2016 20:00:00,1.13764,1.13824,1.13617,1.13801,1.13751,1.13808,1.13603,1.13757,1.1395,-2.2108
07/04/2016 16:00:00,1.13783,1.14005,1.13382,1.13764,1.13770,1.13994,1.13370,1.13751,1.1394,-2.2379
07/04/2016 12:00:00,1.13875,1.14067,1.13584,1.13783,1.13862,1.14052,1.13570,1.13770,1.1390,-2.0983
07/04/2016 08:00:00,1.14070,1.14551,1.13606,1.13875,1.14056,1.14535,1.13594,1.13862,1.1388,-2.2069
07/04/2016 04:00:00,1.14125,1.14144,1.13939,1.14070,1.14111,1.14130,1.13925,1.14056,1.1384,-2.2198
07/04/2016 00:00:00,1.14011,1.14162,1.13929,1.14125,1.13972,1.14151,1.13909,1.14111,1.1380,-2.2227
06/04/2016 20:00:00,1.14152,1.14263,1.13931,1.14011,1.14138,1.14245,1.13900,1.13972,1.1379,-2.2634
06/04/2016 16:00:00,1.13663,1.14326,1.13598,1.14152,1.13651,1.14314,1.13587,1.14138,1.1374,-2.4045
06/04/2016 12:00:00,1.13500,1.13743,1.13275,1.13663,1.13486,1.13725,1.13261,1.13651,1.1374,-2.2013
06/04/2016 08:00:00,1.13729,1.13743,1.13413,1.13500,1.13714,1.13732,1.13398,1.13486,1.1380,-2.1739
06/04/2016 04:00:00,1.13835,1.13856,1.13659,1.13729,1.13823,1.13843,1.13645,1.13714,1.1384,-2.4202
06/04/2016 00:00:00,1.13912,1.13912,1.13778,1.13835,1.13796,1.13867,1.13763,1.13823,1.1384,-2.4870
05/04/2016 20:00:00,1.13968,1.14021,1.13795,1.13912,1.13955,1.14007,1.13783,1.13796,1.1386,-2.4991
05/04/2016 16:00:00,1.13738,1.14008,1.13366,1.13968,1.13726,1.13995,1.13352,1.13955,1.1387,-2.5154
05/04/2016 12:00:00,1.13675,1.13831,1.13514,1.13738,1.13661,1.13818,1.13500,1.13726,1.1386,-2.2206
05/04/2016 08:00:00,1.13907,1.13931,1.13443,1.13675,1.13895,1.13919,1.13434,1.13661,1.1389,-2.2688
05/04/2016 04:00:00,1.14010,1.14060,1.13850,1.13907,1.13998,1.14046,1.13836,1.13895,1.1391,-2.3946
05/04/2016 00:00:00,1.13940,1.14014,1.13864,1.14010,1.13865,1.14001,1.13843,1.13998,1.1391,-2.4565
04/04/2016 20:00:00,1.13959,1.14075,1.13896,1.13940,1.13946,1.14062,1.13847,1.13865,1.1391,-2.4233
04/04/2016 16:00:00,1.13985,1.14103,1.13735,1.13959,1.13971,1.14091,1.13724,1.13946,1.1391,-2.3939
04/04/2016 12:00:00,1.13720,1.14011,1.13581,1.13985,1.13702,1.13998,1.13567,1.13971,1.1391,-2.3118
04/04/2016 08:00:00,1.13840,1.13968,1.13679,1.13720,1.13827,1.13955,1.13664,1.13702,1.1395,-2.3619
04/04/2016 04:00:00,1.14068,1.14135,1.13839,1.13840,1.14054,1.14122,1.13827,1.13827,1.1394,-2.4256
04/04/2016 00:00:00,1.14016,1.14107,1.13890,1.14068,1.13993,1.14094,1.13873,1.14054,1.1391,-2.5071
03/04/2016 20:00:00,1.14001,1.14047,1.13898,1.14016,1.13899,1.14001,1.13838,1.13993,1.1387,-2.5028
01/04/2016 20:00:00,1.13926,1.14040,1.13839,1.14001,1.13913,1.14025,1.13825,1.13899,1.1386,-2.5028
01/04/2016 16:00:00,1.14005,1.14125,1.13353,1.13926,1.13992,1.14111,1.13341,1.13913,1.1386,-2.5237
01/04/2016 12:00:00,1.14004,1.14385,1.13861,1.14005,1.13990,1.14373,1.13841,1.13992,1.1379,-2.3322
01/04/2016 08:00:00,1.13748,1.14026,1.13720,1.14004,1.13734,1.14011,1.13706,1.13990,1.1368,-2.2632
01/04/2016 04:00:00,1.13838,1.13857,1.13675,1.13748,1.13822,1.13842,1.13661,1.13734,1.1361,-2.2954
01/04/2016 00:00:00,1.13839,1.13893,1.13755,1.13838,1.13758,1.13878,1.13739,1.13822,1.1355,-2.3403
31/03/2016 20:00:00,1.13821,1.13946,1.13769,1.13839,1.13808,1.13932,1.13752,1.13758,1.1346,-2.3713
31/03/2016 16:00:00,1.13893,1.14127,1.13778,1.13821,1.13881,1.14112,1.13765,1.13808,1.1336,-2.3837
31/03/2016 12:00:00,1.13578,1.13996,1.13506,1.13893,1.13557,1.13984,1.13494,1.13881,1.1327,-2.0847
31/03/2016 08:00:00,1.13185,1.13617,1.13109,1.13578,1.13171,1.13603,1.13095,1.13557,1.1318,-2.1857
31/03/2016 04:00:00,1.13303,1.13312,1.13114,1.13185,1.13288,1.13299,1.13100,1.13171,1.1315,-2.0498
31/03/2016 00:00:00,1.13427,1.13427,1.13239,1.13303,1.13361,1.13409,1.13226,1.13288,1.1309,-2.1347
30/03/2016 20:00:00,1.13195,1.13448,1.13169,1.13427,1.13183,1.13434,1.13155,1.13361,1.1299,-2.0973
30/03/2016 16:00:00,1.13118,1.13660,1.13028,1.13195,1.13107,1.13651,1.13017,1.13183,1.1284,-1.9779
30/03/2016 12:00:00,1.13204,1.13396,1.13091,1.13118,1.13191,1.13386,1.13082,1.13107,1.1265,-1.6804
30/03/2016 08:00:00,1.12974,1.13340,1.12941,1.13204,1.12960,1.13327,1.12928,1.13191,1.1246,-1.5366
30/03/2016 04:00:00,1.12972,1.13008,1.12872,1.12974,1.12958,1.12997,1.12858,1.12960,1.1232,-1.6321
30/03/2016 00:00:00,1.12926,1.13013,1.12846,1.12972,1.12859,1.12999,1.12827,1.12958,1.1218,-1.6712
29/03/2016 20:00:00,1.12652,1.13041,1.12613,1.12926,1.12640,1.13027,1.12600,1.12859,1.1204,-1.9021
29/03/2016 16:00:00,1.12152,1.12720,1.11797,1.12652,1.12139,1.12706,1.11787,1.12640,1.1192,-1.5054
29/03/2016 12:00:00,1.11815,1.12168,1.11765,1.12152,1.11801,1.12156,1.11751,1.12139,1.1186,-1.4114
29/03/2016 08:00:00,1.11911,1.11996,1.11698,1.11815,1.11898,1.11982,1.11684,1.11801,1.1183,-1.3835
29/03/2016 04:00:00,1.11971,1.12013,1.11848,1.11911,1.11957,1.12000,1.11836,1.11898,1.1179,-1.3962
29/03/2016 00:00:00,1.11981,1.12028,1.11945,1.11971,1.11937,1.12018,1.11925,1.11957,1.1174,-1.4067
28/03/2016 20:00:00,1.11939,1.12091,1.11925,1.11981,1.11924,1.12078,1.11913,1.11937,1.1169,-1.4188
28/03/2016 16:00:00,1.11812,1.12207,1.11803,1.11939,1.11799,1.12194,1.11791,1.11924,1.1164,-1.4362
28/03/2016 12:00:00,1.11716,1.11840,1.11580,1.11812,1.11702,1.11827,1.11569,1.11799,1.1162,-1.3193
28/03/2016 08:00:00,1.11638,1.11739,1.11607,1.11716,1.11623,1.11725,1.11594,1.11702,1.1161,-1.3210
28/03/2016 04:00:00,1.11590,1.11663,1.11545,1.11638,1.11576,1.11649,1.11533,1.11623,1.1161,-1.3376
28/03/2016 00:00:00,1.11664,1.11714,1.11537,1.11590,1.11586,1.11653,1.11522,1.11576,1.1162,-1.3067
27/03/2016 20:00:00,1.11722,1.11731,1.11620,1.11664,1.11591,1.11665,1.11577,1.11586,1.1164,-1.3889
25/03/2016 20:00:00,1.11655,1.11744,1.11653,1.11722,1.11635,1.11706,1.11591,1.11591,1.1165,-1.3889
25/03/2016 16:00:00,1.11653,1.11715,1.11612,1.11655,1.11638,1.11699,1.11595,1.11635,1.1165,-1.3773
25/03/2016 12:00:00,1.11667,1.11779,1.11605,1.11653,1.11654,1.11753,1.11591,1.11638,1.1166,-1.3944
25/03/2016 08:00:00,1.11602,1.11703,1.11569,1.11667,1.11575,1.11688,1.11555,1.11654,1.1166,-1.3904
25/03/2016 04:00:00,1.11659,1.11704,1.11547,1.11602,1.11638,1.11686,1.11525,1.11575,1.1169,-1.3535
25/03/2016 00:00:00,1.11776,1.11833,1.11558,1.11659,1.11729,1.11808,1.11551,1.11638,1.1172,-1.3840
24/03/2016 20:00:00,1.11728,1.11869,1.11688,1.11776,1.11715,1.11856,1.11674,1.11729,1.1171,-1.4158
24/03/2016 16:00:00,1.11644,1.11777,1.11507,1.11728,1.11631,1.11765,1.11496,1.11715,1.1171,-1.3949
24/03/2016 12:00:00,1.11663,1.11885,1.11448,1.11644,1.11650,1.11872,1.11434,1.11631,1.1174,-1.3562
24/03/2016 08:00:00,1.11725,1.11788,1.11497,1.11663,1.11711,1.11774,1.11483,1.11650,1.1179,-1.4233
24/03/2016 04:00:00,1.11802,1.11805,1.11645,1.11725,1.11790,1.11792,1.11632,1.11711,1.1185,-1.3735
24/03/2016 00:00:00,1.11862,1.11871,1.11749,1.11802,1.11787,1.11858,1.11740,1.11790,1.1191,-1.4484
23/03/2016 20:00:00,1.11695,1.11879,1.11685,1.11862,1.11683,1.11866,1.11673,1.11787,1.1195,-1.4429
23/03/2016 16:00:00,1.11701,1.11963,1.11602,1.11695,1.11688,1.11951,1.11589,1.11683,1.1203,-1.3547
23/03/2016 12:00:00,1.11864,1.12012,1.11671,1.11701,1.11851,1.11998,1.11657,1.11688,1.1208,-1.3850
23/03/2016 08:00:00,1.12058,1.12114,1.11811,1.11864,1.12046,1.12100,1.11797,1.11851,1.1217,-1.4602
23/03/2016 04:00:00,1.12152,1.12201,1.12048,1.12058,1.12137,1.12187,1.12035,1.12046,1.1221,-1.4956
23/03/2016 00:00:00,1.12182,1.12244,1.12097,1.12152,1.12158,1.12230,1.12084,1.12137,1.1225,-1.4994
22/03/2016 20:00:00,1.12107,1.12257,1.12064,1.12182,1.12094,1.12242,1.12050,1.12158,1.1229,-1.5238
22/03/2016 16:00:00,1.12252,1.12391,1.12024,1.12107,1.12240,1.12378,1.12013,1.12094,1.1237,-1.4825
22/03/2016 12:00:00,1.12027,1.12336,1.11950,1.12252,1.12010,1.12325,1.11937,1.12240,1.1240,-1.5288
22/03/2016 08:00:00,1.12511,1.12607,1.11893,1.12027,1.12497,1.12594,1.11877,1.12010,1.1250,-1.5013
22/03/2016 04:00:00,1.12374,1.12603,1.12361,1.12511,1.12362,1.12589,1.12346,1.12497,1.1254,-1.5694
22/03/2016 00:00:00,1.12441,1.12449,1.12305,1.12374,1.12401,1.12434,1.12290,1.12362,1.1256,-1.5694
21/03/2016 20:00:00,1.12431,1.12570,1.12350,1.12441,1.12418,1.12557,1.12337,1.12401,1.1260,-1.5888
21/03/2016 16:00:00,1.12641,1.12770,1.12397,1.12431,1.12628,1.12755,1.12386,1.12418,1.1265,-1.5914
21/03/2016 12:00:00,1.12502,1.12855,1.12399,1.12641,1.12488,1.12841,1.12384,1.12628,1.1267,-1.7436
21/03/2016 08:00:00,1.12703,1.12742,1.12363,1.12502,1.12688,1.12729,1.12349,1.12488,1.1269,-1.6922
21/03/2016 04:00:00,1.12781,1.12855,1.12684,1.12703,1.12766,1.12842,1.12670,1.12688,1.1276,-1.8056
21/03/2016 00:00:00,1.12698,1.12854,1.12620,1.12781,1.12563,1.12842,1.12562,1.12766,1.1281,-1.8376
20/03/2016 20:00:00,1.12743,1.12743,1.12575,1.12698,1.12663,1.12663,1.12530,1.12563,1.1290,-1.8503
18/03/2016 20:00:00,1.12737,1.12842,1.12635,1.12743,1.12726,1.12821,1.12621,1.12663,1.1298,-1.8503
18/03/2016 16:00:00,1.12829,1.13079,1.12696,1.12737,1.12816,1.13065,1.12686,1.12726,1.1302,-1.8577
18/03/2016 12:00:00,1.12647,1.12955,1.12568,1.12829,1.12633,1.12942,1.12553,1.12816,1.1303,-1.9210
18/03/2016 08:00:00,1.13133,1.13193,1.12621,1.12647,1.13119,1.13180,1.12608,1.12633,1.1297,-1.9518
18/03/2016 04:00:00,1.13182,1.13377,1.13117,1.13133,1.13169,1.13364,1.13104,1.13119,1.1282,-2.0984
18/03/2016 00:00:00,1.13201,1.13209,1.13073,1.13182,1.13159,1.13197,1.13059,1.13169,1.1269,-2.1244
17/03/2016 20:00:00,1.13260,1.13275,1.13118,1.13201,1.13247,1.13264,1.13103,1.13159,1.1235,-2.1247
17/03/2016 16:00:00,1.13025,1.13383,1.12916,1.13260,1.13012,1.13369,1.12902,1.13247,1.1200,-2.1216
17/03/2016 12:00:00,1.12903,1.13433,1.12768,1.13025,1.12890,1.13420,1.12755,1.13012,1.1170,-1.9610
17/03/2016 08:00:00,1.12189,1.12971,1.12184,1.12903,1.12175,1.12958,1.12169,1.12890,1.1143,-1.7528
17/03/2016 04:00:00,1.12113,1.12306,1.12070,1.12189,1.12099,1.12290,1.12056,1.12175,1.1127,-1.7450
17/03/2016 00:00:00,1.12254,1.12317,1.12056,1.12113,1.12222,1.12275,1.12043,1.12099,1.1112,-1.6982
16/03/2016 20:00:00,1.10801,1.12434,1.10713,1.12254,1.10787,1.12419,1.10701,1.12222,1.1094,-1.6851
16/03/2016 16:00:00,1.10856,1.10976,1.10585,1.10801,1.10845,1.10963,1.10573,1.10787,1.1100,-1.1212
16/03/2016 12:00:00,1.10881,1.11004,1.10758,1.10856,1.10868,1.10991,1.10745,1.10845,1.1103,-1.1148
16/03/2016 08:00:00,1.11012,1.11024,1.10751,1.10881,1.10998,1.11009,1.10737,1.10868,1.1106,-1.0328
16/03/2016 04:00:00,1.11076,1.11104,1.10956,1.11012,1.11064,1.11090,1.10944,1.10998,1.1106,-1.0993
16/03/2016 00:00:00,1.11130,1.11132,1.11018,1.11076,1.11082,1.11117,1.11005,1.11064,1.1104,-1.1162
15/03/2016 20:00:00,1.10972,1.11178,1.10972,1.11130,1.10959,1.11165,1.10959,1.11082,1.1103,-1.1354
15/03/2016 16:00:00,1.11163,1.11208,1.10820,1.10972,1.11150,1.11195,1.10809,1.10959,1.1107,-1.1105
15/03/2016 12:00:00,1.11116,1.11255,1.10726,1.11163,1.11102,1.11245,1.10709,1.11150,1.1107,-1.2013
15/03/2016 08:00:00,1.11079,1.11213,1.10841,1.11116,1.11066,1.11200,1.10828,1.11102,1.1115,-1.2236
15/03/2016 04:00:00,1.11000,1.11162,1.10993,1.11079,1.10987,1.11148,1.10982,1.11066,1.1121,-1.1707
15/03/2016 00:00:00,1.11067,1.11091,1.10944,1.11000,1.10967,1.11074,1.10930,1.10987,1.1127,-1.1577
14/03/2016 20:00:00,1.11009,1.11084,1.10784,1.11067,1.10998,1.11070,1.10773,1.10967,1.1133,-1.2059
14/03/2016 16:00:00,1.11264,1.11298,1.10941,1.11009,1.11252,1.11286,1.10926,1.10998,1.1141,-1.2394
14/03/2016 12:00:00,1.11162,1.11369,1.10992,1.11264,1.11148,1.11355,1.10980,1.11252,1.1141,-1.3608
14/03/2016 08:00:00,1.11639,1.11674,1.11130,1.11162,1.11627,1.11661,1.11117,1.11148,1.1141,-1.4668
14/03/2016 04:00:00,1.11528,1.11645,1.11492,1.11639,1.11514,1.11630,1.11478,1.11627,1.1142,-1.5474
14/03/2016 00:00:00,1.11410,1.11776,1.11377,1.11528,1.11360,1.11758,1.11336,1.11514,1.1147,-1.5628
13/03/2016 20:00:00,1.11510,1.11510,1.11342,1.11410,1.11439,1.11439,1.11294,1.11360,1.1153,-1.5215
11/03/2016 20:00:00,1.11570,1.11660,1.11469,1.11510,1.11556,1.11646,1.11431,1.11439,1.1160,-1.5215
11/03/2016 16:00:00,1.11248,1.11942,1.11161,1.11570,1.11237,1.11929,1.11146,1.11556,1.1126,-1.4836
11/03/2016 12:00:00,1.11118,1.11275,1.10812,1.11248,1.11105,1.11264,1.10797,1.11237,1.1104,-1.3562
11/03/2016 08:00:00,1.11769,1.11824,1.11054,1.11118,1.11756,1.11813,1.11040,1.11105,1.1085,-1.5565
11/03/2016 04:00:00,1.11852,1.11862,1.11640,1.11769,1.11839,1.11848,1.11625,1.11756,1.1057,-1.8533
11/03/2016 00:00:00,1.11849,1.12105,1.11710,1.11852,1.11767,1.12093,1.11695,1.11839,1.1030,-1.9696
10/03/2016 20:00:00,1.11944,1.12162,1.11759,1.11849,1.11930,1.12149,1.11746,1.11767,1.1009,-1.9691
10/03/2016 16:00:00,1.09216,1.12189,1.09111,1.11944,1.09193,1.12177,1.09094,1.11930,1.0974,-1.8188
10/03/2016 12:00:00,1.09681,1.09913,1.08222,1.09216,1.09668,1.09897,1.08212,1.09193,1.0981,1.0068
10/03/2016 08:00:00,1.09819,1.09829,1.09606,1.09681,1.09805,1.09816,1.09595,1.09668,1.0982,-1.1703
10/03/2016 04:00:00,1.09834,1.09877,1.09718,1.09819,1.09821,1.09864,1.09706,1.09805,1.0982,-1.2379
10/03/2016 00:00:00,1.10035,1.10051,1.09707,1.09834,1.09904,1.10031,1.09697,1.09821,1.0986,-1.2641
09/03/2016 20:00:00,1.10293,1.10320,1.09976,1.10035,1.10281,1.10306,1.09904,1.09904,1.0990,-1.2175
09/03/2016 16:00:00,1.09512,1.10356,1.09467,1.10293,1.09499,1.10343,1.09454,1.10281,1.0991,-1.3837
09/03/2016 12:00:00,1.09711,1.09802,1.09485,1.09512,1.09698,1.09789,1.09472,1.09499,1.1000,-1.1259
09/03/2016 08:00:00,1.09762,1.09905,1.09623,1.09711,1.09749,1.09890,1.09611,1.09698,1.1007,-1.2173
09/03/2016 04:00:00,1.09836,1.09847,1.09681,1.09762,1.09823,1.09834,1.09668,1.09749,1.1013,-1.1547
09/03/2016 00:00:00,1.10117,1.10136,1.09757,1.09836,1.10090,1.10106,1.09745,1.09823,1.1017,-1.2069
08/03/2016 20:00:00,1.10192,1.10195,1.09942,1.10117,1.10179,1.10181,1.09930,1.10090,1.1019,-1.2304
08/03/2016 16:00:00,1.10333,1.10586,1.10134,1.10192,1.10321,1.10573,1.10119,1.10179,1.1011,-1.1827
08/03/2016 12:00:00,1.10152,1.10374,1.10024,1.10333,1.10139,1.10361,1.10011,1.10321,1.0999,-1.2181
08/03/2016 08:00:00,1.10182,1.10457,1.10126,1.10152,1.10168,1.10443,1.10113,1.10139,1.0996,-1.2505
08/03/2016 04:00:00,1.10205,1.10294,1.10150,1.10182,1.10193,1.10281,1.10138,1.10168,1.0992,-1.2721
08/03/2016 00:00:00,1.10154,1.10243,1.10118,1.10205,1.10130,1.10230,1.10094,1.10193,1.0987,-1.2689
07/03/2016 20:00:00,1.10220,1.10265,1.10036,1.10154,1.10207,1.10252,1.10023,1.10130,1.0986,-1.2620
07/03/2016 16:00:00,1.09600,1.10256,1.09470,1.10220,1.09589,1.10244,1.09459,1.10207,1.0982,-1.2379
07/03/2016 12:00:00,1.09550,1.09733,1.09407,1.09600,1.09537,1.09720,1.09395,1.09589,1.0985,-1.1016
07/03/2016 08:00:00,1.09932,1.09949,1.09448,1.09550,1.09919,1.09937,1.09436,1.09537,1.0986,-1.1176
07/03/2016 04:00:00,1.09874,1.09946,1.09863,1.09932,1.09861,1.09932,1.09851,1.09919,1.0981,-1.1397
07/03/2016 00:00:00,1.09944,1.09983,1.09846,1.09874,1.09866,1.09968,1.09834,1.09861,1.0975,-1.1074
06/03/2016 20:00:00,1.10139,1.10139,1.09842,1.09944,1.10012,1.10012,1.09821,1.09866,1.0970,-1.1498
04/03/2016 20:00:00,1.09990,1.10182,1.09907,1.10139,1.09977,1.10118,1.09894,1.10012,1.0962,-1.1498
04/03/2016 16:00:00,1.09813,1.10442,1.09592,1.09990,1.09799,1.10428,1.09575,1.09977,1.0949,-1.0901
04/03/2016 12:00:00,1.09631,1.09908,1.09042,1.09813,1.09618,1.09901,1.09025,1.09799,1.0933,-1.1276
04/03/2016 08:00:00,1.09541,1.09752,1.09291,1.09631,1.09527,1.09735,1.09279,1.09618,1.0918,-1.0688
04/03/2016 04:00:00,1.09449,1.09563,1.09358,1.09541,1.09435,1.09552,1.09346,1.09527,1.0907,-1.1142
04/03/2016 00:00:00,1.09577,1.09601,1.09411,1.09449,1.09550,1.09582,1.09398,1.09435,1.0896,-1.1055
03/03/2016 20:00:00,1.09461,1.09698,1.09454,1.09577,1.09450,1.09684,1.09441,1.09550,1.0881,-1.1578
03/03/2016 16:00:00,1.09079,1.09737,1.08946,1.09461,1.09068,1.09722,1.08933,1.09450,1.0866,-1.0604
03/03/2016 12:00:00,1.08674,1.09111,1.08673,1.09079,1.08660,1.09098,1.08660,1.09068,1.0861,1.0730
03/03/2016 08:00:00,1.08593,1.08780,1.08570,1.08674,1.08580,1.08766,1.08557,1.08660,1.0860,1.1714
03/03/2016 04:00:00,1.08732,1.08756,1.08542,1.08593,1.08718,1.08743,1.08529,1.08580,1.0861,1.1446
03/03/2016 00:00:00,1.08694,1.08749,1.08648,1.08732,1.08674,1.08736,1.08635,1.08718,1.0860,1.0891
02/03/2016 20:00:00,1.08533,1.08736,1.08496,1.08694,1.08520,1.08723,1.08482,1.08674,1.0859,1.0856
02/03/2016 16:00:00,1.08442,1.08547,1.08263,1.08533,1.08429,1.08534,1.08250,1.08520,1.0863,1.2135
02/03/2016 12:00:00,1.08709,1.08717,1.08401,1.08442,1.08695,1.08703,1.08389,1.08429,1.0865,1.2699
02/03/2016 08:00:00,1.08612,1.08767,1.08476,1.08709,1.08599,1.08755,1.08463,1.08695,1.0868,1.1443
02/03/2016 04:00:00,1.08677,1.08702,1.08545,1.08612,1.08663,1.08688,1.08532,1.08599,1.0871,1.1531
02/03/2016 00:00:00,1.08707,1.08818,1.08628,1.08677,1.08653,1.08806,1.08608,1.08663,1.0872,1.0928
01/03/2016 20:00:00,1.08584,1.08767,1.08560,1.08707,1.08570,1.08754,1.08547,1.08653,1.0873,1.0939
01/03/2016 16:00:00,1.08808,1.08808,1.08349,1.08584,1.08795,1.08796,1.08336,1.08570,1.0877,1.1466
01/03/2016 12:00:00,1.08621,1.08856,1.08565,1.08808,1.08606,1.08845,1.08552,1.08795,1.0882,1.0721
01/03/2016 08:00:00,1.08860,1.08944,1.08578,1.08621,1.08845,1.08929,1.08564,1.08606,1.0894,1.0835
01/03/2016 04:00:00,1.08843,1.08903,1.08759,1.08860,1.08830,1.08889,1.08747,1.08845,1.0900,1.1091
01/03/2016 00:00:00,1.08739,1.08901,1.08736,1.08843,1.08720,1.08879,1.08718,1.08830,1.0904,1.0923
29/02/2016 20:00:00,1.08754,1.08929,1.08701,1.08739,1.08741,1.08915,1.08687,1.08720,1.0911,1.1265
29/02/2016 16:00:00,1.08855,1.08995,1.08597,1.08754,1.08842,1.08983,1.08586,1.08741,1.0919,1.1444
29/02/2016 12:00:00,1.09160,1.09160,1.08788,1.08855,1.09143,1.09143,1.08774,1.08842,1.0931,1.1078
29/02/2016 08:00:00,1.09444,1.09631,1.09117,1.09160,1.09429,1.09621,1.09103,1.09143,1.0946,1.0783
29/02/2016 04:00:00,1.09315,1.09444,1.09202,1.09444,1.09300,1.09429,1.09188,1.09429,1.0962,1.0948
29/02/2016 00:00:00,1.09184,1.09358,1.09128,1.09315,1.09101,1.09345,1.09076,1.09300,1.0980,1.1168
28/02/2016 20:00:00,1.09367,1.09367,1.09147,1.09184,1.09244,1.09274,1.09101,1.09101,1.0995,1.0706
26/02/2016 20:00:00,1.09255,1.09417,1.09179,1.09367,1.09244,1.09404,1.09166,1.09244,1.1011,1.0706
26/02/2016 16:00:00,1.09742,1.09816,1.09125,1.09255,1.09730,1.09802,1.09112,1.09244,1.1024,1.0689
26/02/2016 12:00:00,1.10167,1.10317,1.09722,1.09742,1.10153,1.10305,1.09711,1.09730,1.1029,-1.0398
26/02/2016 08:00:00,1.10613,1.10660,1.10057,1.10167,1.10602,1.10647,1.10045,1.10153,1.1032,-1.0921
26/02/2016 04:00:00,1.10513,1.10691,1.10479,1.10613,1.10500,1.10677,1.10465,1.10602,1.1027,-1.2271
26/02/2016 00:00:00,1.10190,1.10612,1.10175,1.10513,1.10168,1.10600,1.10141,1.10500,1.1021,-1.1606
25/02/2016 20:00:00,1.10413,1.10505,1.10190,1.10190,1.10400,1.10493,1.10165,1.10168,1.1022,-1.1077
25/02/2016 16:00:00,1.10112,1.10438,1.09874,1.10413,1.10100,1.10424,1.09861,1.10400,1.1016,-1.2085
25/02/2016 12:00:00,1.10152,1.10455,1.10057,1.10112,1.10132,1.10447,1.10043,1.10100,1.1012,-1.1599
25/02/2016 08:00:00,1.10351,1.10396,1.10053,1.10152,1.10337,1.10382,1.10041,1.10132,1.1012,-1.1539
