Date,"EUR/USD(Open, Ask)*","EUR/USD(High, Ask)*","EUR/USD(Low, Ask)*","EUR/USD(Close, Ask)*","HISTORICAL SSI(EUR/USD, SSI).SSI"
25/9/2007,1.40874,1.41554,1.40622,1.41393,-3.4754
24/9/2007,1.40944,1.41319,1.40682,1.40874,-2.8955
21/9/2007,1.40654,1.41204,1.40433,1.40904,-2.7405
20/9/2007,1.39584,1.40994,1.39569,1.40654,-2.8920
19/9/2007,1.39844,1.39884,1.39374,1.39584,-2.6502
18/9/2007,1.38684,1.39893,1.38294,1.39844,-3.2566
17/9/2007,1.38694,1.38893,1.38494,1.38684,-2.2567
14/9/2007,1.38874,1.38963,1.38451,1.38783,-2.4612
13/9/2007,1.39054,1.39276,1.38643,1.38874,-2.4523
12/9/2007,1.38404,1.39145,1.38254,1.39054,-2.9826
11/9/2007,1.38034,1.38493,1.37793,1.38404,-2.9810
10/9/2007,1.37724,1.38164,1.37674,1.38034,-2.1738
7/9/2007,1.36924,1.37984,1.36644,1.37684,-2.3226
6/9/2007,1.36474,1.37104,1.36364,1.36924,-2.0219
5/9/2007,1.36054,1.36724,1.35704,1.36474,-1.6796
4/9/2007,1.36244,1.36274,1.35524,1.36054,-1.2349
3/9/2007,1.36334,1.36544,1.36074,1.36244,-1.1898
31/8/2007,1.36264,1.37194,1.36214,1.36234,-1.3540
30/8/2007,1.36784,1.36814,1.35934,1.36264,-1.4265
29/8/2007,1.36054,1.36804,1.35644,1.36784,-1.8166
28/8/2007,1.36484,1.36804,1.36034,1.36054,-1.3122
27/8/2007,1.36794,1.36854,1.36374,1.36484,-1.4841
24/8/2007,1.35654,1.36834,1.35554,1.36674,-1.7839
23/8/2007,1.35434,1.35884,1.35354,1.35654,-1.2704
22/8/2007,1.34674,1.35514,1.34514,1.35434,-1.3918
21/8/2007,1.34744,1.35204,1.34584,1.34674,1.0201
20/8/2007,1.34854,1.35094,1.34614,1.34744,-1.0886
17/8/2007,1.34274,1.35474,1.33704,1.34934,-1.1812
16/8/2007,1.34424,1.34474,1.33614,1.34274,-1.1179
15/8/2007,1.35344,1.35404,1.34414,1.34424,-1.0574
14/8/2007,1.36144,1.36254,1.35334,1.35344,-1.0948
13/8/2007,1.36904,1.37094,1.36054,1.36144,-1.0860
10/8/2007,1.36784,1.37064,1.36424,1.36964,-1.3634
9/8/2007,1.37984,1.38174,1.36554,1.36784,-1.3624
8/8/2007,1.37374,1.38264,1.37224,1.37984,-2.0797
7/8/2007,1.37944,1.38164,1.37374,1.37374,-1.6240
6/8/2007,1.38134,1.38414,1.37814,1.37944,-1.9734
3/8/2007,1.37044,1.38204,1.36844,1.37884,-2.2550
2/8/2007,1.36684,1.37054,1.36514,1.37044,-1.7969
1/8/2007,1.36834,1.37094,1.36384,1.36684,-1.5966
31/7/2007,1.36984,1.37284,1.36804,1.36834,-1.7792
30/7/2007,1.36224,1.37054,1.36114,1.36984,-2.0471
27/7/2007,1.37474,1.37544,1.36314,1.36384,-1.4334
26/7/2007,1.37224,1.37714,1.36934,1.37474,-1.7726
25/7/2007,1.38244,1.38344,1.36974,1.37224,-1.4591
24/7/2007,1.38084,1.38524,1.38004,1.38244,-2.4236
23/7/2007,1.38364,1.38464,1.37964,1.38084,-1.9927
20/7/2007,1.38044,1.38434,1.37804,1.38274,-3.0465
19/7/2007,1.38044,1.38314,1.37874,1.38044,-2.5658
18/7/2007,1.37834,1.38334,1.37534,1.38044,-2.4847
17/7/2007,1.37734,1.37994,1.37584,1.37834,-2.6260
16/7/2007,1.37884,1.38034,1.37604,1.37734,-2.5449
13/7/2007,1.37904,1.38144,1.37644,1.37884,-3.0879
12/7/2007,1.37464,1.37994,1.37424,1.37904,-3.5051
11/7/2007,1.37484,1.37894,1.37324,1.37464,-3.3521
10/7/2007,1.36274,1.37494,1.35954,1.37484,-4.2919
9/7/2007,1.36354,1.36384,1.36114,1.36274,-2.9869
6/7/2007,1.35994,1.36424,1.35684,1.36254,-3.2171
5/7/2007,1.36134,1.36604,1.35804,1.35994,-2.3668
4/7/2007,1.36094,1.36324,1.36074,1.36134,-2.6306
3/7/2007,1.36244,1.36354,1.35854,1.36094,-2.5738
2/7/2007,1.35364,1.36394,1.35294,1.36244,-2.9674
29/6/2007,1.34504,1.35414,1.34314,1.35364,-2.6425
28/6/2007,1.34544,1.34834,1.34244,1.34504,-1.7170
27/6/2007,1.34554,1.34594,1.34164,1.34544,-1.7288
26/6/2007,1.34634,1.34804,1.34334,1.34554,-1.9292
25/6/2007,1.34664,1.34744,1.34404,1.34634,-2.0283
22/6/2007,1.33904,1.34704,1.33814,1.34664,-2.0145
21/6/2007,1.34054,1.34094,1.33734,1.33904,-1.4246
20/6/2007,1.34284,1.34384,1.33974,1.34054,-1.5143
19/6/2007,1.34154,1.34384,1.33854,1.34284,-1.4763
18/6/2007,1.33814,1.34194,1.33754,1.34154,-1.4671
15/6/2007,1.33124,1.33874,1.33064,1.33814,-1.3392
14/6/2007,1.33124,1.33254,1.32804,1.33124,1.0207
13/6/2007,1.33024,1.33164,1.32644,1.33124,1.0692
12/6/2007,1.33584,1.33704,1.33024,1.33024,1.2241
11/6/2007,1.33694,1.33734,1.33344,1.33584,-1.0224
8/6/2007,1.34344,1.34374,1.33214,1.33694,-1.0316
7/6/2007,1.35044,1.35134,1.34234,1.34344,-1.0514
6/6/2007,1.35244,1.35394,1.34864,1.35044,-1.5023
5/6/2007,1.34904,1.35554,1.34894,1.35244,-1.9689
4/6/2007,1.34474,1.35004,1.34334,1.34904,-2.0774
1/6/2007,1.34534,1.34644,1.33934,1.34474,-1.4774
31/5/2007,1.34294,1.34784,1.34244,1.34534,-1.7169
30/5/2007,1.34494,1.34584,1.34084,1.34294,-1.1700
29/5/2007,1.34524,1.35214,1.34204,1.34494,-1.5947
28/5/2007,1.34474,1.34604,1.34454,1.34524,-1.5319
25/5/2007,1.34294,1.34744,1.34124,1.34474,-1.5319
24/5/2007,1.34604,1.34634,1.34164,1.34294,-1.2144
23/5/2007,1.34494,1.35024,1.34174,1.34604,-1.6450
22/5/2007,1.34694,1.34774,1.34394,1.34494,-1.5141
21/5/2007,1.35124,1.35314,1.34374,1.34694,-1.6230
18/5/2007,1.34954,1.35224,1.34664,1.35124,-1.8728
17/5/2007,1.35154,1.35454,1.34784,1.34954,-1.7056
16/5/2007,1.35914,1.36104,1.35054,1.35154,-1.9084
15/5/2007,1.35464,1.36104,1.35284,1.35914,-3.5374
14/5/2007,1.35334,1.35594,1.35254,1.35464,-2.7374
11/5/2007,1.34854,1.35334,1.34634,1.35334,-2.0578
10/5/2007,1.35294,1.35654,1.34654,1.34854,-1.4540
9/5/2007,1.35434,1.35674,1.35204,1.35294,-1.5007
8/5/2007,1.36014,1.36224,1.35174,1.35434,-1.6131
7/5/2007,1.35974,1.36284,1.35904,1.36014,-2.8629
4/5/2007,1.35504,1.36124,1.35364,1.35974,-2.6958
3/5/2007,1.35934,1.36244,1.35474,1.35504,-1.7921
2/5/2007,1.36054,1.36134,1.35614,1.35934,-2.5696
1/5/2007,1.36484,1.36744,1.35914,1.36054,-2.3803
30/4/2007,1.36504,1.36804,1.35904,1.36484,-4.3466
27/4/2007,1.36014,1.36834,1.35874,1.36504,-4.0208
26/4/2007,1.36384,1.36554,1.35854,1.36014,-2.6832
25/4/2007,1.36404,1.36664,1.36234,1.36384,-1.8458
24/4/2007,1.35774,1.36444,1.35494,1.36404,-2.0316
23/4/2007,1.36014,1.36094,1.35424,1.35774,-1.6907
20/4/2007,1.36134,1.36384,1.35874,1.35944,-1.6307
19/4/2007,1.36094,1.36204,1.35624,1.36134,-1.5884
18/4/2007,1.35674,1.36174,1.35574,1.36094,-1.6605
17/4/2007,1.35354,1.35954,1.35254,1.35674,-1.6994
16/4/2007,1.35564,1.35774,1.35324,1.35354,-1.4375
13/4/2007,1.34824,1.35544,1.34824,1.35324,-1.3868
12/4/2007,1.34324,1.35064,1.34304,1.34824,-1.4825
11/4/2007,1.34404,1.34434,1.34084,1.34324,-1.2334
10/4/2007,1.33554,1.34564,1.33504,1.34404,-1.3235
9/4/2007,1.33764,1.33874,1.33414,1.33554,-1.2520
6/4/2007,1.34304,1.34334,1.33654,1.33784,-1.1801
5/4/2007,1.33684,1.34434,1.33544,1.34304,-1.1796
4/4/2007,1.33314,1.33824,1.33194,1.33684,-1.1515
3/4/2007,1.33664,1.33824,1.33204,1.33314,-1.0960
2/4/2007,1.33604,1.33844,1.33334,1.33664,-1.2626
30/3/2007,1.33314,1.34014,1.32894,1.33594,-1.2365
29/3/2007,1.33134,1.33544,1.33024,1.33314,-1.3488
28/3/2007,1.33524,1.33754,1.33094,1.33134,-1.2300
27/3/2007,1.33314,1.33654,1.33234,1.33524,-1.2760
26/3/2007,1.32904,1.33484,1.32554,1.33314,-1.2857
23/3/2007,1.33314,1.33434,1.32864,1.32884,-1.4028
22/3/2007,1.33864,1.34124,1.33114,1.33314,-1.4037
21/3/2007,1.33184,1.33904,1.32904,1.33864,-1.4600
20/3/2007,1.33034,1.33234,1.32724,1.33184,-1.5141
19/3/2007,1.33164,1.33314,1.32814,1.33034,-1.7040
16/3/2007,1.32384,1.33404,1.32354,1.33144,-1.8276
15/3/2007,1.32234,1.32534,1.31944,1.32384,-1.7227
14/3/2007,1.31974,1.32464,1.31784,1.32234,-1.7083
13/3/2007,1.31904,1.32224,1.31564,1.31974,-1.7234
12/3/2007,1.31154,1.32024,1.31094,1.31904,-1.7393
9/3/2007,1.31344,1.31604,1.30884,1.31154,-1.3871
8/3/2007,1.31804,1.31834,1.31174,1.31344,-1.3791
7/3/2007,1.31284,1.31864,1.31114,1.31804,-1.3052
6/3/2007,1.30834,1.31324,1.30824,1.31284,-1.2555
5/3/2007,1.32074,1.32124,1.30734,1.30834,-1.1923
2/3/2007,1.31764,1.32024,1.31434,1.31934,-1.3477
1/3/2007,1.32264,1.32414,1.31564,1.31764,-1.3525
28/2/2007,1.32404,1.32404,1.31824,1.32264,-1.4276
27/2/2007,1.31904,1.32604,1.31624,1.32404,-1.3044
26/2/2007,1.31774,1.31994,1.31524,1.31904,-1.3558
23/2/2007,1.31284,1.31894,1.31034,1.31664,-1.3978
22/2/2007,1.31444,1.31444,1.30824,1.31284,-1.4349
21/2/2007,1.31374,1.31674,1.31134,1.31444,-1.8374
20/2/2007,1.31514,1.31904,1.31314,1.31374,-1.8281
19/2/2007,1.31574,1.31634,1.31244,1.31514,-1.6281
16/2/2007,1.31374,1.31464,1.30954,1.31404,-1.8213
15/2/2007,1.31344,1.31744,1.31204,1.31374,-1.8144
14/2/2007,1.30374,1.31534,1.30254,1.31344,-1.9061
13/2/2007,1.29624,1.30454,1.29564,1.30374,-1.7213
12/2/2007,1.30234,1.30374,1.29424,1.29624,-1.3086
9/2/2007,1.30394,1.30454,1.29854,1.30074,-1.5210
8/2/2007,1.30174,1.30444,1.29774,1.30394,-1.7104
7/2/2007,1.29854,1.30264,1.29744,1.30174,-1.5742
6/2/2007,1.29314,1.29934,1.29144,1.29854,-1.4530
5/2/2007,1.29564,1.29674,1.29154,1.29314,-1.1642
2/2/2007,1.30244,1.30664,1.29524,1.29664,-1.3023
1/2/2007,1.30244,1.30554,1.30044,1.30244,-1.6554
31/1/2007,1.29654,1.30394,1.29264,1.30244,-1.8302
30/1/2007,1.29594,1.29824,1.29454,1.29654,-1.5697
29/1/2007,1.29254,1.29684,1.28994,1.29594,-1.5248
26/1/2007,1.29254,1.29434,1.28754,1.29124,-1.1754
25/1/2007,1.29614,1.30004,1.29134,1.29254,-1.1208
24/1/2007,1.30184,1.30344,1.29464,1.29614,-1.0927
23/1/2007,1.29414,1.30424,1.29274,1.30184,-1.3584
22/1/2007,1.29534,1.29764,1.29214,1.29414,-1.0922
19/1/2007,1.29594,1.29994,1.29124,1.29594,-1.2455
18/1/2007,1.29394,1.29754,1.28954,1.29594,-1.3041
17/1/2007,1.29154,1.29494,1.28964,1.29394,-1.1508
16/1/2007,1.29334,1.29874,1.29064,1.29154,-1.0648
15/1/2007,1.29254,1.29554,1.29134,1.29334,-1.2618
12/1/2007,1.28934,1.29434,1.28634,1.29144,-1.0625
11/1/2007,1.29384,1.30144,1.28804,1.28934,1.0886
10/1/2007,1.29914,1.29994,1.29294,1.29384,-1.0073
9/1/2007,1.30284,1.30514,1.29834,1.29914,-1.0911
8/1/2007,1.30094,1.30344,1.29704,1.30284,-1.1285
5/1/2007,1.30904,1.31044,1.29794,1.30014,-1.1238
4/1/2007,1.31624,1.31774,1.30744,1.30904,-1.0257
3/1/2007,1.32764,1.32894,1.31444,1.31624,-1.0647
2/1/2007,1.32034,1.32954,1.31984,1.32764,-1.5234
29/12/2006,1.31514,1.32064,1.31394,1.32034,-1.4442
28/12/2006,1.31294,1.32034,1.31074,1.31514,-1.2324
27/12/2006,1.31034,1.31794,1.30964,1.31294,-1.1811
26/12/2006,1.31424,1.31424,1.30914,1.31034,-1.1040
22/12/2006,1.31824,1.32144,1.31094,1.31424,-1.3924
21/12/2006,1.31774,1.32154,1.31424,1.31824,-1.3832
20/12/2006,1.31984,1.32464,1.31614,1.31774,-1.3693
19/12/2006,1.31004,1.32164,1.30844,1.31984,-1.4355
18/12/2006,1.30844,1.31194,1.30534,1.31004,-1.1729
15/12/2006,1.31554,1.31894,1.30614,1.30844,-1.1205
14/12/2006,1.32094,1.32544,1.31414,1.31554,-1.0950
13/12/2006,1.32844,1.32894,1.31924,1.32094,-1.4679
12/12/2006,1.32524,1.32944,1.32144,1.32844,-1.8124
11/12/2006,1.31824,1.32644,1.31284,1.32524,-1.9591
8/12/2006,1.32854,1.33664,1.31904,1.32044,-1.5534
7/12/2006,1.32824,1.33254,1.32754,1.32854,-1.6382
6/12/2006,1.33174,1.33424,1.32554,1.32824,-1.7557
5/12/2006,1.33414,1.33654,1.32884,1.33174,-1.8056
4/12/2006,1.33654,1.33654,1.32834,1.33414,-1.7374
1/12/2006,1.32404,1.33504,1.32214,1.33374,-2.2230
30/11/2006,1.31544,1.32764,1.31424,1.32404,-2.3061
29/11/2006,1.31944,1.32194,1.31324,1.31544,-1.9644
28/11/2006,1.31344,1.32094,1.31204,1.31944,-2.5061
27/11/2006,1.31614,1.31624,1.30874,1.31344,-2.4991
24/11/2006,1.29534,1.31114,1.29484,1.30964,-3.7110
23/11/2006,1.29424,1.29764,1.29284,1.29534,-3.7224
22/11/2006,1.28484,1.29584,1.28414,1.29424,-4.2058
21/11/2006,1.28194,1.28554,1.27974,1.28484,-2.4538
20/11/2006,1.28274,1.28534,1.28064,1.28194,-1.7970
17/11/2006,1.27984,1.28484,1.27634,1.28264,-2.5566
16/11/2006,1.28314,1.28424,1.27834,1.27984,-1.8103
15/11/2006,1.28124,1.28354,1.27724,1.28314,-2.4033
14/11/2006,1.28094,1.28734,1.27904,1.28124,-1.8579
13/11/2006,1.28534,1.28794,1.27964,1.28094,-1.6680
10/11/2006,1.28384,1.29044,1.28314,1.28474,-2.4317
9/11/2006,1.27594,1.28494,1.27514,1.28384,-3.0349
8/11/2006,1.27844,1.28084,1.27474,1.27594,-1.5749
7/11/2006,1.27344,1.28224,1.27234,1.27844,-1.8578
6/11/2006,1.27154,1.27344,1.26914,1.27344,-1.4595
3/11/2006,1.27784,1.27964,1.26814,1.27174,-1.3669
2/11/2006,1.27564,1.27854,1.27384,1.27784,-2.0181
1/11/2006,1.27664,1.27994,1.27444,1.27564,-1.2738
31/10/2006,1.27164,1.27854,1.26794,1.27664,-1.7372
30/10/2006,1.27304,1.27364,1.26994,1.27164,-1.4579
27/10/2006,1.26934,1.27524,1.26644,1.27354,-1.4526
26/10/2006,1.26034,1.27044,1.26004,1.26934,-1.2868
25/10/2006,1.25594,1.26234,1.25524,1.26034,1.5412
24/10/2006,1.25524,1.25784,1.25264,1.25594,2.2365
23/10/2006,1.26194,1.26234,1.25364,1.25524,2.5773
20/10/2006,1.26254,1.26414,1.25984,1.26194,1.4959
19/10/2006,1.25324,1.26444,1.25284,1.26254,1.2052
18/10/2006,1.25454,1.25604,1.25024,1.25324,2.7455
17/10/2006,1.25334,1.25674,1.25094,1.25454,2.4785
16/10/2006,1.25094,1.25394,1.24914,1.25334,2.6606
13/10/2006,1.25564,1.25794,1.24854,1.25094,4.0341
12/10/2006,1.25154,1.25684,1.25144,1.25564,2.3955
11/10/2006,1.25384,1.25594,1.25024,1.25154,3.3262
10/10/2006,1.25954,1.26154,1.25184,1.25384,3.4197
9/10/2006,1.25914,1.26154,1.25854,1.25954,3.0837
6/10/2006,1.26914,1.27174,1.25694,1.25914,4.1714
5/10/2006,1.27164,1.27274,1.26714,1.26914,2.3256
4/10/2006,1.27344,1.27404,1.26684,1.27164,1.9435
3/10/2006,1.27384,1.27674,1.27204,1.27344,1.4439
2/10/2006,1.26804,1.27604,1.26654,1.27384,1.1676
29/9/2006,1.27034,1.27144,1.26404,1.26804,2.2665
28/9/2006,1.27014,1.27334,1.26784,1.27034,1.8439
27/9/2006,1.26904,1.27204,1.26714,1.27014,2.0286
26/9/2006,1.27464,1.27644,1.26634,1.26904,2.5819
25/9/2006,1.27874,1.28224,1.27324,1.27464,1.5040
22/9/2006,1.27814,1.28324,1.27784,1.27874,-1.0669
21/9/2006,1.26864,1.27994,1.26844,1.27814,-1.2117
20/9/2006,1.26794,1.27304,1.26664,1.26864,1.6443
19/9/2006,1.27084,1.27284,1.26514,1.26794,2.1209
18/9/2006,1.26614,1.27124,1.26324,1.27084,1.4613
15/9/2006,1.27264,1.27374,1.26324,1.26574,2.8869
14/9/2006,1.26914,1.27544,1.26764,1.27264,1.3812
13/9/2006,1.26884,1.27204,1.26664,1.26914,1.9041
12/9/2006,1.27024,1.27384,1.26714,1.26884,2.0619
11/9/2006,1.26784,1.27424,1.26514,1.27024,1.6019
8/9/2006,1.27314,1.27414,1.26524,1.26784,2.3999
7/9/2006,1.28064,1.28324,1.27074,1.27314,2.0733
6/9/2006,1.28174,1.28344,1.27724,1.28064,1.4201
5/9/2006,1.28734,1.28754,1.27954,1.28174,1.1550
4/9/2006,1.28384,1.28754,1.28384,1.28734,-2.0430
1/9/2006,1.28144,1.28484,1.27554,1.28384,-1.1699
31/8/2006,1.28334,1.28824,1.27864,1.28144,1.2095
30/8/2006,1.28254,1.28554,1.28134,1.28334,-1.1817
29/8/2006,1.27804,1.28404,1.27504,1.28254,-1.0255
28/8/2006,1.27574,1.28224,1.27554,1.27804,1.1620
25/8/2006,1.27654,1.27854,1.27254,1.27574,1.5759
24/8/2006,1.27854,1.28454,1.27514,1.27654,1.7132
23/8/2006,1.28024,1.28534,1.27764,1.27854,1.4511
22/8/2006,1.28914,1.28964,1.27844,1.28024,1.3537
21/8/2006,1.28314,1.29404,1.28214,1.28914,-1.9643
18/8/2006,1.28284,1.28464,1.27834,1.28304,-1.2139
17/8/2006,1.28394,1.28884,1.28134,1.28284,-1.3424
16/8/2006,1.27874,1.28664,1.27704,1.28394,-1.4266
15/8/2006,1.27144,1.28044,1.26954,1.27874,-1.1647
14/8/2006,1.27284,1.27654,1.27104,1.27144,1.6369
11/8/2006,1.27914,1.27984,1.27154,1.27284,1.3411
10/8/2006,1.28604,1.29104,1.27454,1.27914,1.1080
9/8/2006,1.28314,1.29024,1.27614,1.28604,-1.9296
8/8/2006,1.28394,1.28904,1.28034,1.28314,-1.0100
7/8/2006,1.28734,1.28914,1.28274,1.28394,-1.1433
4/8/2006,1.28004,1.29074,1.27754,1.28734,-1.7768
3/8/2006,1.27854,1.28324,1.27394,1.28004,-1.3954
2/8/2006,1.28244,1.28334,1.27734,1.27854,-1.0746
1/8/2006,1.27634,1.28274,1.27174,1.28244,-1.8747
31/7/2006,1.27464,1.27814,1.27374,1.27634,-1.6170
28/7/2006,1.26994,1.27694,1.26604,1.27464,-1.3518
27/7/2006,1.27164,1.27754,1.26824,1.26994,-1.2224
26/7/2006,1.25764,1.27184,1.25594,1.27164,-1.2291
25/7/2006,1.26334,1.26734,1.25634,1.25764,1.7071
24/7/2006,1.26934,1.27124,1.26104,1.26334,1.2242
21/7/2006,1.26264,1.26944,1.26214,1.26934,-1.0429
20/7/2006,1.25844,1.26524,1.25834,1.26264,1.3361
19/7/2006,1.25024,1.26074,1.24554,1.25844,1.4356
18/7/2006,1.25154,1.25584,1.24734,1.25024,1.7391
17/7/2006,1.26444,1.26604,1.25084,1.25154,1.9658
14/7/2006,1.26874,1.26964,1.26254,1.26444,1.5430
13/7/2006,1.27014,1.27294,1.26624,1.26874,1.3640
12/7/2006,1.27744,1.27784,1.26734,1.27014,1.2136
11/7/2006,1.27274,1.27764,1.27044,1.27744,-1.1614
10/7/2006,1.28124,1.28154,1.27194,1.27274,1.1958
7/7/2006,1.27814,1.28614,1.27674,1.28134,-1.2223
6/7/2006,1.27264,1.27854,1.27184,1.27814,-1.3285
5/7/2006,1.27974,1.28404,1.27074,1.27264,1.0611
4/7/2006,1.28034,1.28234,1.27884,1.27974,-1.3897
3/7/2006,1.27844,1.28244,1.27634,1.28034,-1.4886
30/6/2006,1.26624,1.27904,1.26554,1.27884,-1.5664
29/6/2006,1.25544,1.26654,1.25184,1.26624,1.0643
28/6/2006,1.25764,1.25844,1.25134,1.25544,1.3507
27/6/2006,1.25814,1.26174,1.25604,1.25764,1.1751
26/6/2006,1.25144,1.26024,1.24994,1.25814,1.0302
23/6/2006,1.25764,1.25864,1.24754,1.25084,1.6518
22/6/2006,1.26584,1.26784,1.25494,1.25764,1.6858
21/6/2006,1.25784,1.26764,1.25754,1.26584,-1.3097
20/6/2006,1.25724,1.26144,1.25354,1.25784,1.6018
19/6/2006,1.26374,1.26494,1.25494,1.25724,1.6869
16/6/2006,1.26334,1.26704,1.26164,1.26374,1.4681
15/6/2006,1.25944,1.26574,1.25794,1.26334,1.5448
14/6/2006,1.25314,1.26474,1.25314,1.25944,1.5113
13/6/2006,1.25854,1.26144,1.25284,1.25314,1.7192
12/6/2006,1.26184,1.26494,1.25634,1.25854,1.5610
9/6/2006,1.26524,1.26854,1.25984,1.26414,1.6527
8/6/2006,1.27864,1.28094,1.26264,1.26524,1.8021
7/6/2006,1.28344,1.28384,1.27624,1.27864,1.2762
6/6/2006,1.29074,1.29354,1.28094,1.28344,1.2014
5/6/2006,1.29364,1.29784,1.29054,1.29074,-1.7164
2/6/2006,1.28054,1.29424,1.27974,1.29224,-1.5746
1/6/2006,1.28114,1.28274,1.27234,1.28054,1.1040
31/5/2006,1.28714,1.29054,1.28054,1.28114,1.0177
30/5/2006,1.27524,1.29094,1.27424,1.28714,-1.6557
29/5/2006,1.27354,1.27694,1.27194,1.27524,1.0156
26/5/2006,1.28014,1.28344,1.27014,1.27254,1.3555
25/5/2006,1.27534,1.28204,1.27484,1.28014,-1.0352
24/5/2006,1.28154,1.28924,1.27304,1.27534,1.0603
23/5/2006,1.28674,1.28804,1.28064,1.28154,-1.6739
22/5/2006,1.27634,1.28884,1.26964,1.28674,-1.9882
19/5/2006,1.28454,1.28744,1.26934,1.27744,-1.1411
18/5/2006,1.27434,1.28604,1.27234,1.28454,-1.5275
17/5/2006,1.28594,1.29204,1.27024,1.27434,1.2388
16/5/2006,1.27954,1.28704,1.27714,1.28594,-1.0963
15/5/2006,1.29444,1.29724,1.27784,1.27954,1.3716
12/5/2006,1.28384,1.29584,1.28314,1.29294,-1.4644
11/5/2006,1.27854,1.28744,1.26864,1.28384,-2.2445
10/5/2006,1.27604,1.28324,1.27524,1.27854,-1.7138
9/5/2006,1.27114,1.27854,1.26604,1.27604,-2.0515
8/5/2006,1.27354,1.27884,1.26934,1.27114,-1.1004
5/5/2006,1.26924,1.27664,1.26754,1.27294,-1.5476
4/5/2006,1.26334,1.27264,1.25724,1.26924,-2.5829
3/5/2006,1.26144,1.26714,1.25914,1.26334,-1.9400
2/5/2006,1.25894,1.26694,1.25604,1.26144,-1.8191
1/5/2006,1.26314,1.26904,1.25554,1.25894,-1.6430
28/4/2006,1.25344,1.26354,1.25214,1.26164,-2.6798
27/4/2006,1.24534,1.25494,1.24054,1.25344,-3.3029
26/4/2006,1.24314,1.24724,1.23874,1.24534,-2.9815
25/4/2006,1.23884,1.24414,1.23664,1.24314,-2.9962
24/4/2006,1.23714,1.24144,1.23344,1.23884,-2.8562
21/4/2006,1.23174,1.23614,1.22674,1.23484,-2.0917
20/4/2006,1.23824,1.23854,1.22884,1.23174,-1.8065
19/4/2006,1.23524,1.23954,1.22874,1.23824,-2.5185
18/4/2006,1.22514,1.23594,1.22264,1.23524,-2.2165
17/4/2006,1.21224,1.22894,1.21204,1.22514,-1.6492
14/4/2006,1.21094,1.21194,1.20994,1.21134,1.5182
13/4/2006,1.21044,1.21334,1.20704,1.21094,1.4814
12/4/2006,1.21444,1.21694,1.20674,1.21044,1.2630
11/4/2006,1.21114,1.21554,1.20914,1.21444,1.1107
10/4/2006,1.21054,1.21304,1.20784,1.21114,1.3786
7/4/2006,1.22304,1.22344,1.20924,1.21024,1.2454
6/4/2006,1.22884,1.23334,1.21984,1.22304,-1.9919
5/4/2006,1.22584,1.23064,1.22434,1.22884,-3.4772
4/4/2006,1.21394,1.22784,1.21224,1.22584,-2.4624
3/4/2006,1.21154,1.21494,1.20344,1.21394,-1.2142
31/3/2006,1.21674,1.21774,1.20834,1.21194,-1.2065
30/3/2006,1.20294,1.21744,1.20254,1.21674,-1.7626
29/3/2006,1.20094,1.20504,1.19804,1.20294,1.1444
28/3/2006,1.20104,1.21074,1.19944,1.20094,1.3582
27/3/2006,1.20314,1.20594,1.20034,1.20104,1.6445
24/3/2006,1.19704,1.20474,1.19534,1.20374,1.2594
23/3/2006,1.20784,1.20824,1.19564,1.19704,2.0668
22/3/2006,1.21134,1.21154,1.20664,1.20784,1.0825
21/3/2006,1.21624,1.21674,1.20774,1.21134,-1.0503
20/3/2006,1.21804,1.21984,1.21474,1.21624,-1.6571
17/3/2006,1.21694,1.22064,1.21394,1.21914,-2.2193
16/3/2006,1.20654,1.21884,1.20334,1.21694,-2.0280
15/3/2006,1.20134,1.20724,1.20034,1.20654,-1.1969
14/3/2006,1.19594,1.20304,1.19384,1.20134,1.1859
13/3/2006,1.19124,1.19674,1.19114,1.19594,1.7474
10/3/2006,1.19054,1.19264,1.18584,1.19144,2.4631
9/3/2006,1.19284,1.19544,1.18974,1.19054,2.8920
8/3/2006,1.18884,1.19424,1.18744,1.19284,2.7255
7/3/2006,1.20084,1.20234,1.18714,1.18884,3.9802
6/3/2006,1.20514,1.20954,1.19904,1.20084,1.9259
3/3/2006,1.20354,1.20544,1.19974,1.20374,1.0464
2/3/2006,1.19224,1.20464,1.19134,1.20354,-1.0771
1/3/2006,1.19314,1.19774,1.18924,1.19224,2.2617
28/2/2006,1.18474,1.19424,1.18364,1.19314,1.6936
27/2/2006,1.18654,1.18804,1.18274,1.18474,4.7357
24/2/2006,1.19174,1.19324,1.18624,1.18664,5.9745
23/2/2006,1.19084,1.19674,1.18904,1.19174,2.4519
22/2/2006,1.19084,1.19284,1.18614,1.19084,3.5229
21/2/2006,1.19364,1.19384,1.18924,1.19084,3.1057
20/2/2006,1.19274,1.19764,1.19244,1.19364,2.0981
17/2/2006,1.19034,1.19444,1.18604,1.19344,1.6644
16/2/2006,1.18934,1.19104,1.18484,1.19034,2.6901
15/2/2006,1.19134,1.19564,1.18714,1.18934,3.8056
14/2/2006,1.19024,1.19254,1.18614,1.19134,1.9074
13/2/2006,1.18954,1.19214,1.18804,1.19024,2.9314
10/2/2006,1.19864,1.20274,1.18924,1.18964,4.7317
9/2/2006,1.19584,1.19964,1.19464,1.19864,2.0315
8/2/2006,1.19854,1.19954,1.19254,1.19584,2.6355
7/2/2006,1.19734,1.20164,1.19444,1.19854,2.4043
6/2/2006,1.20334,1.20474,1.19474,1.19734,2.7180
